,PATRON_TYPE,4,5,6,7,8,9,10,11,12,13,14,15,num_of_PATRON_TYPE
0,阅览,5.08235294117647,3.3294117647058825,2.429411764705882,1.888235294117647,1.5470588235294118,1.2941176470588236,1.1470588235294117,1.0,0.9058823529411765,0.7764705882352941,0.6882352941176471,0.5941176470588235,170
1,临时读者,1.3641975308641976,0.7345679012345679,0.47530864197530864,0.3271604938271605,0.22839506172839505,0.17901234567901234,0.1419753086419753,0.12345679012345678,0.09259259259259259,0.08024691358024691,0.07407407407407407,0.07407407407407407,162
2,教职工,3.3121387283236996,2.0751445086705202,1.3988439306358382,1.1329479768786128,0.9132947976878613,0.7976878612716763,0.6994219653179191,0.5780346820809249,0.5028901734104047,0.4508670520231214,0.41040462427745666,0.37572254335260113,173
3,校友,7.153846153846154,2.6153846153846154,1.0,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,13
4,博士生,17.2,9.025925925925925,5.601851851851852,3.9407407407407407,2.903703703703704,2.3074074074074074,1.9277777777777778,1.6462962962962964,1.4166666666666667,1.2574074074074073,1.124074074074074,0.9944444444444445,540
5,本科生,7.6108188096021046,4.440315685629727,3.038474186122986,2.283788227556725,1.798585991450181,1.4940808944426176,1.2828017099638276,1.108352515619862,0.9554422887208155,0.8467609339033213,0.7594541269319303,0.6833278526800395,6082
6,硕士研究生,8.468230277185501,4.584648187633262,3.0140724946695094,2.2652452025586354,1.825586353944563,1.5134328358208955,1.2955223880597015,1.1368869936034116,0.9859275053304905,0.8818763326226012,0.7923240938166312,0.7159914712153518,2345
