,PATRON_ID,4,5,6,7,8,9,10,11,12,13,14,15
89,4110777779,0,0,0,0,0,0,0,0,0,0,0,0
90,4110777784,0,0,0,0,0,0,0,0,0,0,0,0
91,4110777785,0,0,0,0,0,0,0,0,0,0,0,0
92,4110777789,0,0,0,0,0,0,0,0,0,0,0,0
93,4111777720,0,0,0,0,0,0,0,0,0,0,0,0
94,4111777722,0,0,0,0,0,0,0,0,0,0,0,0
95,4111777725,0,0,0,0,0,0,0,0,0,0,0,0
96,4111777746,0,0,0,0,0,0,0,0,0,0,0,0
97,4111777773,0,0,0,0,0,0,0,0,0,0,0,0
98,4111777785,0,0,0,0,0,0,0,0,0,0,0,0
99,4111777788,0,0,0,0,0,0,0,0,0,0,0,0
100,4112777746,0,0,0,0,0,0,0,0,0,0,0,0
101,4112777778,0,0,0,0,0,0,0,0,0,0,0,0
102,4112777781,0,0,0,0,0,0,0,0,0,0,0,0
103,4112777789,0,0,0,0,0,0,0,0,0,0,0,0
104,4113777723,0,0,0,0,0,0,0,0,0,0,0,0
105,4113777728,0,0,0,0,0,0,0,0,0,0,0,0
106,4113777729,0,0,0,0,0,0,0,0,0,0,0,0
107,4113777751,0,0,0,0,0,0,0,0,0,0,0,0
108,4113777754,0,0,0,0,0,0,0,0,0,0,0,0
109,4113777756,0,0,0,0,0,0,0,0,0,0,0,0
110,4113777758,0,0,0,0,0,0,0,0,0,0,0,0
111,4113777764,0,0,0,0,0,0,0,0,0,0,0,0
112,4113777765,0,0,0,0,0,0,0,0,0,0,0,0
113,4113777779,0,0,0,0,0,0,0,0,0,0,0,0
114,4113777783,0,0,0,0,0,0,0,0,0,0,0,0
115,4113777784,6,3,2,2,2,2,2,2,2,2,2,2
116,4113777787,0,0,0,0,0,0,0,0,0,0,0,0
117,4113777789,0,0,0,0,0,0,0,0,0,0,0,0
118,4114777747,0,0,0,0,0,0,0,0,0,0,0,0
119,4114777771,0,0,0,0,0,0,0,0,0,0,0,0
120,4115777722,0,0,0,0,0,0,0,0,0,0,0,0
121,4115777728,0,0,0,0,0,0,0,0,0,0,0,0
122,4115777745,0,0,0,0,0,0,0,0,0,0,0,0
123,4115777748,0,0,0,0,0,0,0,0,0,0,0,0
124,4115777782,0,0,0,0,0,0,0,0,0,0,0,0
125,4115777783,0,0,0,0,0,0,0,0,0,0,0,0
126,4115777788,0,0,0,0,0,0,0,0,0,0,0,0
127,4116777721,1,1,0,0,0,0,0,0,0,0,0,0
128,4116777742,0,0,0,0,0,0,0,0,0,0,0,0
129,4116777770,270,196,134,112,93,82,73,62,55,49,43,37
130,4116777771,0,0,0,0,0,0,0,0,0,0,0,0
131,4116777774,1,1,0,0,0,0,0,0,0,0,0,0
132,4116777784,0,0,0,0,0,0,0,0,0,0,0,0
133,4116777786,1,1,0,0,0,0,0,0,0,0,0,0
134,4117777773,0,0,0,0,0,0,0,0,0,0,0,0
135,4117777778,0,0,0,0,0,0,0,0,0,0,0,0
136,4118777724,0,0,0,0,0,0,0,0,0,0,0,0
137,4118777746,2,1,0,0,0,0,0,0,0,0,0,0
138,4118777749,0,0,0,0,0,0,0,0,0,0,0,0
139,4118777772,2,0,0,0,0,0,0,0,0,0,0,0
140,4118777779,0,0,0,0,0,0,0,0,0,0,0,0
141,4118777786,0,0,0,0,0,0,0,0,0,0,0,0
142,4118777788,0,0,0,0,0,0,0,0,0,0,0,0
143,4119777747,0,0,0,0,0,0,0,0,0,0,0,0
144,4119777749,0,0,0,0,0,0,0,0,0,0,0,0
145,4119777781,0,0,0,0,0,0,0,0,0,0,0,0
146,4119777783,0,0,0,0,0,0,0,0,0,0,0,0
147,4131777470,14,6,3,2,1,0,0,0,0,0,0,0
148,4131777727,0,0,0,0,0,0,0,0,0,0,0,0
149,4131777776,0,0,0,0,0,0,0,0,0,0,0,0
150,4131777789,0,0,0,0,0,0,0,0,0,0,0,0
151,4131777796,1,1,1,1,1,1,1,1,1,1,1,1
152,4139777742,0,0,0,0,0,0,0,0,0,0,0,0
153,4139777743,0,0,0,0,0,0,0,0,0,0,0,0
154,4177772787,0,0,0,0,0,0,0,0,0,0,0,0
155,4177773735,0,0,0,0,0,0,0,0,0,0,0,0
156,4177775725,0,0,0,0,0,0,0,0,0,0,0,0
157,4177775729,0,0,0,0,0,0,0,0,0,0,0,0
158,4177777715,0,0,0,0,0,0,0,0,0,0,0,0
159,4177777740,0,0,0,0,0,0,0,0,0,0,0,0
160,4190777724,0,0,0,0,0,0,0,0,0,0,0,0
161,4190777728,0,0,0,0,0,0,0,0,0,0,0,0
162,4190777743,0,0,0,0,0,0,0,0,0,0,0,0
163,4190777753,0,0,0,0,0,0,0,0,0,0,0,0
164,4190777754,0,0,0,0,0,0,0,0,0,0,0,0
165,4190777755,2,1,1,1,1,1,1,1,1,1,1,1
166,4190777759,0,0,0,0,0,0,0,0,0,0,0,0
167,4190777770,0,0,0,0,0,0,0,0,0,0,0,0
168,4190777774,0,0,0,0,0,0,0,0,0,0,0,0
169,4190777780,0,0,0,0,0,0,0,0,0,0,0,0
170,4190777781,0,0,0,0,0,0,0,0,0,0,0,0
171,4190777783,0,0,0,0,0,0,0,0,0,0,0,0
172,4190777786,0,0,0,0,0,0,0,0,0,0,0,0
173,4190777792,0,0,0,0,0,0,0,0,0,0,0,0
174,4191777727,1,1,1,1,1,1,1,1,1,1,1,1
175,4191777747,0,0,0,0,0,0,0,0,0,0,0,0
176,4191777778,0,0,0,0,0,0,0,0,0,0,0,0
177,4191777780,0,0,0,0,0,0,0,0,0,0,0,0
178,4191777781,0,0,0,0,0,0,0,0,0,0,0,0
179,4191777785,0,0,0,0,0,0,0,0,0,0,0,0
180,4191777788,0,0,0,0,0,0,0,0,0,0,0,0
181,4191777789,1,1,0,0,0,0,0,0,0,0,0,0
182,4192777705,0,0,0,0,0,0,0,0,0,0,0,0
183,4192777721,0,0,0,0,0,0,0,0,0,0,0,0
184,4192777750,0,0,0,0,0,0,0,0,0,0,0,0
185,4192777752,1,1,1,1,1,0,0,0,0,0,0,0
186,4192777755,0,0,0,0,0,0,0,0,0,0,0,0
187,4192777758,0,0,0,0,0,0,0,0,0,0,0,0
188,4192777774,0,0,0,0,0,0,0,0,0,0,0,0
189,4192777784,0,0,0,0,0,0,0,0,0,0,0,0
190,4192777791,0,0,0,0,0,0,0,0,0,0,0,0
191,4193777741,2,1,1,1,1,1,1,0,0,0,0,0
192,4193777770,0,0,0,0,0,0,0,0,0,0,0,0
193,4193777772,0,0,0,0,0,0,0,0,0,0,0,0
194,4193777773,0,0,0,0,0,0,0,0,0,0,0,0
195,4193777781,0,0,0,0,0,0,0,0,0,0,0,0
196,4193777785,0,0,0,0,0,0,0,0,0,0,0,0
197,4193777788,0,0,0,0,0,0,0,0,0,0,0,0
198,4194777741,0,0,0,0,0,0,0,0,0,0,0,0
199,4194777747,0,0,0,0,0,0,0,0,0,0,0,0
200,4194777763,3,3,1,1,1,0,0,0,0,0,0,0
201,4194777769,0,0,0,0,0,0,0,0,0,0,0,0
202,4194777783,0,0,0,0,0,0,0,0,0,0,0,0
203,4195777701,0,0,0,0,0,0,0,0,0,0,0,0
204,4195777704,0,0,0,0,0,0,0,0,0,0,0,0
205,4195777706,0,0,0,0,0,0,0,0,0,0,0,0
206,4195777709,0,0,0,0,0,0,0,0,0,0,0,0
207,4195777725,0,0,0,0,0,0,0,0,0,0,0,0
208,4195777742,0,0,0,0,0,0,0,0,0,0,0,0
209,4195777748,0,0,0,0,0,0,0,0,0,0,0,0
210,4195777778,0,0,0,0,0,0,0,0,0,0,0,0
211,4195777786,0,0,0,0,0,0,0,0,0,0,0,0
212,4195777798,0,0,0,0,0,0,0,0,0,0,0,0
213,4196777477,0,0,0,0,0,0,0,0,0,0,0,0
214,4196777479,0,0,0,0,0,0,0,0,0,0,0,0
215,4196777701,0,0,0,0,0,0,0,0,0,0,0,0
216,4196777711,0,0,0,0,0,0,0,0,0,0,0,0
217,4196777715,0,0,0,0,0,0,0,0,0,0,0,0
218,4196777718,0,0,0,0,0,0,0,0,0,0,0,0
219,4196777727,0,0,0,0,0,0,0,0,0,0,0,0
220,4196777730,0,0,0,0,0,0,0,0,0,0,0,0
221,4196777732,0,0,0,0,0,0,0,0,0,0,0,0
222,4196777746,0,0,0,0,0,0,0,0,0,0,0,0
223,4196777763,0,0,0,0,0,0,0,0,0,0,0,0
224,4196777766,0,0,0,0,0,0,0,0,0,0,0,0
225,4196777780,0,0,0,0,0,0,0,0,0,0,0,0
226,4196777796,0,0,0,0,0,0,0,0,0,0,0,0
227,4196777799,2,0,0,0,0,0,0,0,0,0,0,0
228,4197777725,0,0,0,0,0,0,0,0,0,0,0,0
229,4197777780,0,0,0,0,0,0,0,0,0,0,0,0
230,4197777781,0,0,0,0,0,0,0,0,0,0,0,0
231,4198777728,0,0,0,0,0,0,0,0,0,0,0,0
232,4198777746,9,3,0,0,0,0,0,0,0,0,0,0
233,4198777770,0,0,0,0,0,0,0,0,0,0,0,0
234,4198777776,0,0,0,0,0,0,0,0,0,0,0,0
235,4198777781,0,0,0,0,0,0,0,0,0,0,0,0
236,4198777785,0,0,0,0,0,0,0,0,0,0,0,0
237,4198777789,0,0,0,0,0,0,0,0,0,0,0,0
238,4199777720,1,0,0,0,0,0,0,0,0,0,0,0
239,4199777721,0,0,0,0,0,0,0,0,0,0,0,0
240,4199777728,0,0,0,0,0,0,0,0,0,0,0,0
241,4199777741,5,3,3,3,2,2,2,2,2,2,2,2
242,4199777743,0,0,0,0,0,0,0,0,0,0,0,0
243,4199777744,0,0,0,0,0,0,0,0,0,0,0,0
244,4199777784,0,0,0,0,0,0,0,0,0,0,0,0
245,4199777786,0,0,0,0,0,0,0,0,0,0,0,0
246,4199777787,0,0,0,0,0,0,0,0,0,0,0,0
247,7047714776,0,0,0,0,0,0,0,0,0,0,0,0
248,7277572454,0,0,0,0,0,0,0,0,0,0,0,0
249,7772708485,0,0,0,0,0,0,0,0,0,0,0,0
250,7772714445,0,0,0,0,0,0,0,0,0,0,0,0
251,7772791470,0,0,0,0,0,0,0,0,0,0,0,0
252,7772791882,1,1,1,1,1,0,0,0,0,0,0,0
253,7774208487,0,0,0,0,0,0,0,0,0,0,0,0
254,7774262445,0,0,0,0,0,0,0,0,0,0,0,0
255,7774478879,0,0,0,0,0,0,0,0,0,0,0,0
256,7774744424,0,0,0,0,0,0,0,0,0,0,0,0
257,7775298846,0,0,0,0,0,0,0,0,0,0,0,0
258,7775444843,0,0,0,0,0,0,0,0,0,0,0,0
259,7776296721,0,0,0,0,0,0,0,0,0,0,0,0
260,7776706479,0,0,0,0,0,0,0,0,0,0,0,0
261,7776787772,0,0,0,0,0,0,0,0,0,0,0,0
262,7777183885,0,0,0,0,0,0,0,0,0,0,0,0
263,7777537744,0,0,0,0,0,0,0,0,0,0,0,0
264,7778214478,0,0,0,0,0,0,0,0,0,0,0,0
265,7778266487,0,0,0,0,0,0,0,0,0,0,0,0
266,8487757543,0,0,0,0,0,0,0,0,0,0,0,0
267,8487757807,0,0,0,0,0,0,0,0,0,0,0,0
268,8487758720,0,0,0,0,0,0,0,0,0,0,0,0
269,8687764441,0,0,0,0,0,0,0,0,0,0,0,0
270,8740868723,0,0,0,0,0,0,0,0,0,0,0,0
271,8742006285,0,0,0,0,0,0,0,0,0,0,0,0
272,8742006403,0,0,0,0,0,0,0,0,0,0,0,0
273,8742006408,0,0,0,0,0,0,0,0,0,0,0,0
274,8742006413,0,0,0,0,0,0,0,0,0,0,0,0
275,8742006415,0,0,0,0,0,0,0,0,0,0,0,0
276,8742006421,1,1,1,1,1,1,1,1,1,0,0,0
277,8742006422,1,1,1,0,0,0,0,0,0,0,0,0
278,8742006424,0,0,0,0,0,0,0,0,0,0,0,0
279,8742006430,0,0,0,0,0,0,0,0,0,0,0,0
280,8742006440,0,0,0,0,0,0,0,0,0,0,0,0
281,8742006442,0,0,0,0,0,0,0,0,0,0,0,0
282,8742006443,0,0,0,0,0,0,0,0,0,0,0,0
283,8742006445,1,1,1,1,1,1,1,1,1,1,1,1
284,8742006447,0,0,0,0,0,0,0,0,0,0,0,0
285,8742006450,0,0,0,0,0,0,0,0,0,0,0,0
286,8742006451,1,1,1,1,0,0,0,0,0,0,0,0
287,8742006456,1,1,1,1,1,1,1,1,1,0,0,0
288,8742006462,0,0,0,0,0,0,0,0,0,0,0,0
289,8742006463,2,0,0,0,0,0,0,0,0,0,0,0
290,8742006464,0,0,0,0,0,0,0,0,0,0,0,0
291,8742006475,0,0,0,0,0,0,0,0,0,0,0,0
292,8742006480,0,0,0,0,0,0,0,0,0,0,0,0
293,8742006482,0,0,0,0,0,0,0,0,0,0,0,0
294,8742006484,0,0,0,0,0,0,0,0,0,0,0,0
295,8742006487,0,0,0,0,0,0,0,0,0,0,0,0
296,8742006488,0,0,0,0,0,0,0,0,0,0,0,0
297,8742006490,0,0,0,0,0,0,0,0,0,0,0,0
298,8742006493,1,1,1,1,1,1,1,1,0,0,0,0
299,8742006495,2,2,2,1,0,0,0,0,0,0,0,0
300,8742006701,0,0,0,0,0,0,0,0,0,0,0,0
301,8742006703,0,0,0,0,0,0,0,0,0,0,0,0
302,8742006704,0,0,0,0,0,0,0,0,0,0,0,0
303,8742006705,0,0,0,0,0,0,0,0,0,0,0,0
304,8742006707,0,0,0,0,0,0,0,0,0,0,0,0
305,8742006711,0,0,0,0,0,0,0,0,0,0,0,0
306,8742006715,0,0,0,0,0,0,0,0,0,0,0,0
307,8742006719,0,0,0,0,0,0,0,0,0,0,0,0
308,8742006720,0,0,0,0,0,0,0,0,0,0,0,0
309,8742006727,0,0,0,0,0,0,0,0,0,0,0,0
310,8742006728,0,0,0,0,0,0,0,0,0,0,0,0
311,8742006730,1,1,1,1,1,1,1,1,1,1,1,1
312,8742006731,1,0,0,0,0,0,0,0,0,0,0,0
313,8742006734,0,0,0,0,0,0,0,0,0,0,0,0
314,8742006739,1,1,1,1,1,1,1,1,1,1,1,1
315,8742006741,0,0,0,0,0,0,0,0,0,0,0,0
316,8742006744,1,0,0,0,0,0,0,0,0,0,0,0
317,8742006749,1,1,1,1,0,0,0,0,0,0,0,0
318,8742006750,0,0,0,0,0,0,0,0,0,0,0,0
319,8742006751,0,0,0,0,0,0,0,0,0,0,0,0
320,8742006754,0,0,0,0,0,0,0,0,0,0,0,0
321,8742006755,1,0,0,0,0,0,0,0,0,0,0,0
322,8742006759,1,0,0,0,0,0,0,0,0,0,0,0
323,8742006762,0,0,0,0,0,0,0,0,0,0,0,0
324,8742006764,0,0,0,0,0,0,0,0,0,0,0,0
325,8742006766,0,0,0,0,0,0,0,0,0,0,0,0
326,8742006768,1,1,1,1,1,1,1,1,1,1,1,1
327,8742006769,1,1,1,1,1,1,0,0,0,0,0,0
328,8742006772,1,0,0,0,0,0,0,0,0,0,0,0
329,8742006774,0,0,0,0,0,0,0,0,0,0,0,0
330,8742006778,0,0,0,0,0,0,0,0,0,0,0,0
331,8742006780,0,0,0,0,0,0,0,0,0,0,0,0
332,8742006783,1,1,1,0,0,0,0,0,0,0,0,0
333,8742006784,0,0,0,0,0,0,0,0,0,0,0,0
334,8742006785,1,1,1,0,0,0,0,0,0,0,0,0
335,8742006789,0,0,0,0,0,0,0,0,0,0,0,0
336,8742006790,0,0,0,0,0,0,0,0,0,0,0,0
337,8742006791,1,1,1,1,1,1,0,0,0,0,0,0
338,8742006794,1,1,1,1,1,1,1,1,0,0,0,0
339,8742006795,0,0,0,0,0,0,0,0,0,0,0,0
340,8742006799,0,0,0,0,0,0,0,0,0,0,0,0
341,8742240774,0,0,0,0,0,0,0,0,0,0,0,0
342,8742240776,0,0,0,0,0,0,0,0,0,0,0,0
343,8742240778,0,0,0,0,0,0,0,0,0,0,0,0
344,8742247407,0,0,0,0,0,0,0,0,0,0,0,0
345,8742247408,0,0,0,0,0,0,0,0,0,0,0,0
346,8742247421,0,0,0,0,0,0,0,0,0,0,0,0
347,8742247422,0,0,0,0,0,0,0,0,0,0,0,0
348,8742247425,4,2,1,1,1,1,1,1,1,1,1,1
349,8742247426,0,0,0,0,0,0,0,0,0,0,0,0
350,8742247429,0,0,0,0,0,0,0,0,0,0,0,0
351,8742247440,1,0,0,0,0,0,0,0,0,0,0,0
352,8742247445,0,0,0,0,0,0,0,0,0,0,0,0
353,8742247447,4,1,0,0,0,0,0,0,0,0,0,0
354,8742247448,0,0,0,0,0,0,0,0,0,0,0,0
355,8742247449,22,6,2,2,1,1,1,1,1,1,1,1
356,8742247450,0,0,0,0,0,0,0,0,0,0,0,0
357,8742247451,1,0,0,0,0,0,0,0,0,0,0,0
358,8742247452,4,2,1,0,0,0,0,0,0,0,0,0
359,8742247453,0,0,0,0,0,0,0,0,0,0,0,0
360,8742247454,8,4,2,2,2,2,2,2,1,1,0,0
361,8742247455,0,0,0,0,0,0,0,0,0,0,0,0
362,8742247457,6,1,0,0,0,0,0,0,0,0,0,0
363,8742247458,0,0,0,0,0,0,0,0,0,0,0,0
364,8742247461,1,1,1,1,1,1,1,1,1,1,1,1
365,8742247462,0,0,0,0,0,0,0,0,0,0,0,0
366,8742247463,0,0,0,0,0,0,0,0,0,0,0,0
367,8742247466,1,1,1,0,0,0,0,0,0,0,0,0
368,8742247467,0,0,0,0,0,0,0,0,0,0,0,0
369,8742247469,0,0,0,0,0,0,0,0,0,0,0,0
370,8742247470,0,0,0,0,0,0,0,0,0,0,0,0
371,8742247471,0,0,0,0,0,0,0,0,0,0,0,0
372,8742247473,1,0,0,0,0,0,0,0,0,0,0,0
373,8742247474,0,0,0,0,0,0,0,0,0,0,0,0
374,8742247475,1,1,1,0,0,0,0,0,0,0,0,0
375,8742247476,1,1,1,1,1,1,1,1,1,1,0,0
376,8742247477,0,0,0,0,0,0,0,0,0,0,0,0
377,8742247478,0,0,0,0,0,0,0,0,0,0,0,0
378,8742247479,8,4,1,1,1,1,1,1,1,0,0,0
379,8742247480,0,0,0,0,0,0,0,0,0,0,0,0
380,8742247481,1,1,0,0,0,0,0,0,0,0,0,0
381,8742247483,1,1,1,1,1,1,1,1,1,1,1,1
382,8742247484,63,28,11,7,6,3,3,3,2,2,2,2
383,8742247485,12,2,1,1,1,1,1,1,1,1,1,1
384,8742247486,0,0,0,0,0,0,0,0,0,0,0,0
385,8742247488,4,1,0,0,0,0,0,0,0,0,0,0
386,8742247489,0,0,0,0,0,0,0,0,0,0,0,0
387,8742247700,0,0,0,0,0,0,0,0,0,0,0,0
388,8742247701,1,0,0,0,0,0,0,0,0,0,0,0
389,8742247702,0,0,0,0,0,0,0,0,0,0,0,0
390,8742247703,190,121,75,52,39,27,16,9,4,2,2,1
391,8742247704,58,24,10,5,4,3,2,2,2,2,2,2
392,8742247705,0,0,0,0,0,0,0,0,0,0,0,0
393,8742247706,11,1,0,0,0,0,0,0,0,0,0,0
394,8742247707,63,22,5,3,1,1,1,1,1,1,1,1
395,8742247708,0,0,0,0,0,0,0,0,0,0,0,0
396,8742247709,0,0,0,0,0,0,0,0,0,0,0,0
397,8742247710,0,0,0,0,0,0,0,0,0,0,0,0
398,8742247711,0,0,0,0,0,0,0,0,0,0,0,0
399,8742247712,94,44,22,10,7,6,5,4,4,3,2,2
400,8742247713,1,1,1,1,1,1,1,1,1,0,0,0
401,8742247714,2,0,0,0,0,0,0,0,0,0,0,0
402,8742247716,2,2,2,2,1,1,1,1,1,0,0,0
403,8742247717,0,0,0,0,0,0,0,0,0,0,0,0
404,8742247719,6,5,4,4,3,3,2,2,2,2,2,2
405,8742247720,15,7,7,3,2,2,2,2,1,1,1,1
406,8742247721,0,0,0,0,0,0,0,0,0,0,0,0
407,8742247722,0,0,0,0,0,0,0,0,0,0,0,0
408,8742247723,0,0,0,0,0,0,0,0,0,0,0,0
409,8742247724,1,1,1,0,0,0,0,0,0,0,0,0
410,8742247725,337,257,197,152,119,101,89,70,56,50,40,32
411,8742247728,0,0,0,0,0,0,0,0,0,0,0,0
412,8742247729,2,2,2,1,1,1,1,1,1,1,1,1
413,8742247730,1,0,0,0,0,0,0,0,0,0,0,0
414,8742247731,1,1,1,1,1,1,1,1,1,1,1,1
415,8742247733,3,1,0,0,0,0,0,0,0,0,0,0
416,8742247734,0,0,0,0,0,0,0,0,0,0,0,0
417,8742247735,6,3,3,2,1,1,1,1,1,1,1,1
418,8742247736,3,0,0,0,0,0,0,0,0,0,0,0
419,8742247737,2,0,0,0,0,0,0,0,0,0,0,0
420,8742247738,0,0,0,0,0,0,0,0,0,0,0,0
421,8742247739,0,0,0,0,0,0,0,0,0,0,0,0
422,8742247740,57,22,8,5,3,2,0,0,0,0,0,0
423,8742247741,1,0,0,0,0,0,0,0,0,0,0,0
424,8742247742,3,3,3,3,3,3,3,3,2,2,2,2
425,8742247743,0,0,0,0,0,0,0,0,0,0,0,0
426,8742247744,0,0,0,0,0,0,0,0,0,0,0,0
427,8742247746,0,0,0,0,0,0,0,0,0,0,0,0
428,8742247747,0,0,0,0,0,0,0,0,0,0,0,0
429,8742247748,0,0,0,0,0,0,0,0,0,0,0,0
430,8742247749,1,0,0,0,0,0,0,0,0,0,0,0
431,8742247754,0,0,0,0,0,0,0,0,0,0,0,0
432,8742247755,26,7,5,5,5,4,4,4,3,3,3,3
433,8742247756,7,5,4,4,4,4,4,4,3,3,3,3
434,8742247757,0,0,0,0,0,0,0,0,0,0,0,0
435,8742247758,0,0,0,0,0,0,0,0,0,0,0,0
436,8742247759,1,1,1,1,1,1,1,1,1,1,0,0
437,8742247761,33,16,7,4,2,2,2,2,2,2,2,2
438,8742247764,10,2,1,0,0,0,0,0,0,0,0,0
439,8742247765,0,0,0,0,0,0,0,0,0,0,0,0
440,8742247766,15,5,4,4,3,3,3,3,3,3,3,3
441,8742247767,1,1,1,1,1,1,1,1,1,1,0,0
442,8742247768,0,0,0,0,0,0,0,0,0,0,0,0
443,8742247769,19,7,1,1,1,1,1,1,1,1,1,1
444,8742247771,199,108,61,37,19,12,8,4,3,3,2,2
445,8742247773,18,5,4,3,3,3,2,1,0,0,0,0
446,8742247778,0,0,0,0,0,0,0,0,0,0,0,0
447,8742247780,53,20,8,6,4,3,3,3,3,3,3,3
448,8742247781,3,1,0,0,0,0,0,0,0,0,0,0
